Category,Genre,Name,Cost,Img,Link
CD,EDM,AURAGRAPH - Metamerism CD,$15.00,"https://merchbar.imgix.net/product/235/9715/6715563835474/KULr9rzF141CD.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/auragraph/auragraph-metamerism-cd
CD,EDM,Avicii - STORIES: JAPAN TOUR EDITION CD,$40.49,"https://merchbar.imgix.net/product/cdified/upc/48/4988031148433.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/avicii/avicii-stories-japan-tour-edition-cd
CD,EDM,Röyksopp - CD - Profound Mysteries,$35.84,"https://merchbar.imgix.net/product/194/7952/7708226224386/OX-jheKm5060236636867.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/royksopp/r-yksopp-cd-profound-mysteries
CD,EDM,Moby - Reprise - Remixes CD,$20.49,"https://merchbar.imgix.net/product/337/9912/mcm-cd8605750/Lsk1gHgsMCM_CD8605750.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/moby/moby-reprise-remixes-cd-2369238
CD,EDM,Bob Moses - The Silence In Between CD,$16.49,"https://merchbar.imgix.net/product/337/9912/mcm-cd5448036/TuZQo5C8MCM_CD5448036.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/bob-moses/bob-moses-the-silence-in-between-cd
CD,EDM,RÜFÜS DU SOL - Atlas & Bloom CD Bundle,$20.44,"https://merchbar.imgix.net/product/61/3507/7085770113196/S_0Q-qKGrufuscdbundle.png?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/rufus-du-sol/r-f-s-du-sol-atlas-bloom-cd-bundle
CD,EDM,Calvin Harris - FUNK WAV BOUNCES VOL.1 CD,$15.99,"https://merchbar.imgix.net/product/cdified/upc/42/889854434229.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/calvin-harris/calvin-harris-funk-wav-bounces-vol-1-cd-2231964
CD,EDM,DJ Shadow - OUR PATHETIC AGE (2 CD) CD,$17.99,"https://merchbar.imgix.net/product/cdified/upc/38/812814023881.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/dj-shadow/dj-shadow-our-pathetic-age-2-cd-cd-2198251
CD,EDM,DJ Shadow - LIVE IN MANCHESTER (CD/DVD) CD,$15.49,"https://merchbar.imgix.net/product/cdified/upc/15/812814021573.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/dj-shadow/dj-shadow-live-in-manchester-cd-dvd-cd
CD,EDM,Gareth Emery - 100 Reasons To Live - CD,$15.00,"https://merchbar.imgix.net/product/202/8062/6837848670368/Nrr98phW100ReasonsToLive.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/gareth-emery/gareth-emery-100-reasons-to-live-cd-1991439
CD,EDM,L'Impératrice - TAKO TSUBO CD,$20.49,"https://merchbar.imgix.net/product/crop/1616/1745793/A5BMLP-1610037538-1500x1500-1610037501-3663729117120.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/l-imperatrice/l-imperatrice-tako-tsubo-cd
CD,EDM,C418 - MINECRAFT VOLUME BETA CD,$15.49,"https://merchbar.imgix.net/product/4/1616/40362151/SII7yHBN3811817-2576216.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/c418/c418-minecraft-volume-beta-cd
CD,EDM,Ashe - MORAL OF THE STORY: CHAPTER 1 & 2 CD,$17.99,"https://merchbar.imgix.net/product/4/1616/40325637/JWjMQhTn500x500.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/ashe/ashe-moral-of-the-story-chapter-1-2-cd
CD,EDM,Four Tet - SIXTEEN OCEANS CD,$9.49,"https://merchbar.imgix.net/product/cdified/upc/51/656605395128.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/four-tet/four-tet-sixteen-oceans-cd
CD,EDM,Petit Biscuit - Petit Biscuit (EP) - CD,$9.23,"https://merchbar.imgix.net/product/0/7556/3981166313536/TIs1OWtC3700187663858.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/petit-biscuit/petit-biscuit-petit-biscuit-ep-cd
CD,EDM,Crookers - DR GONZO CD,$9.99,"https://merchbar.imgix.net/product/cdified/upc/28/891063002885.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/crookers/crookers-dr-gonzo-cd-800789
CD,EDM,a-ha - ORIGINAL ALBUM SERIES CD,$22.99,"https://merchbar.imgix.net/product/cdified/upc/69/081227976941.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/a-ha/a-ha-original-album-series-cd
CD,EDM,Alina Baraz - COLOR OF YOU CD,$17.99,"https://merchbar.imgix.net/product/cdified/upc/43/858275044324.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/alina-baraz/alina-baraz-color-of-you-cd
CD,EDM,Avicii - 01 AVICI CD,$27.49,"https://merchbar.imgix.net/product/cdified/upc/47/4988031247181.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/avicii/avicii-01-avici-cd
CD,EDM,ODESZA - MOMENT APART CD,$14.99,"https://merchbar.imgix.net/product/cdified/upc/19/5054429119176.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/odesza/odesza-moment-apart-cd
CD,EDM,Heilung - Drif CD,$16.49,"https://merchbar.imgix.net/product/337/9912/orc-cd3166620/BSbLFVijORC_CD3166620.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/heilung/heilung-drif-cd
CD,EDM,WhoMadeWho - UUUU CD,$27.49,"https://merchbar.imgix.net/product/4/1616/42704331/ZmWtGj7l4098452-2834702.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/whomadewho/whomadewho-uuuu-cd
CD,EDM,Phantoms - THIS CAN'T BE EVERYTHING CD,$17.49,"https://merchbar.imgix.net/product/4/1616/42690597/CJXv0YF74096980-2865696.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/phantoms/phantoms-this-can-t-be-everything-cd-2388712
CD,EDM,David Sylvian - Sleepwalkers (Deluxe Edition) CD,$25.99,"https://merchbar.imgix.net/product/337/9912/rye-cd8638371/dIfp2zgPRYE_CD8638371.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/david-sylvian/david-sylvian-sleepwalkers-deluxe-edition-cd
CD,EDM,Swayzak - FABRIC 11 CD,$11.49,"https://merchbar.imgix.net/product/cdified/upc/21/802560002124.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/swayzak/swayzak-fabric-11-cd-2293914
CD,EDM,Freestylers - OTHER WORLDS CD,$12.99,"https://merchbar.imgix.net/product/cdified/upc/38/5056032338845.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/freestylers/freestylers-other-worlds-cd-2270470
CD,EDM,Mathew Jonson - FABRIC 84 CD,$11.49,"https://merchbar.imgix.net/product/cdified/upc/67/802560016725.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/mathew-jonson/mathew-jonson-fabric-84-cd-2159210
CD,EDM,Ghost-Note - Swagism 2 CD Set,$20.00,"https://merchbar.imgix.net/product/78/5337/6718658150511/Y1QENHlVa1620014806_16.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/ghost-note/ghost-note-swagism-cd-1987390
CD,EDM,Markus Schulz - ESCAPE CD,$18.99,"https://merchbar.imgix.net/product/cdified/upc/07/808798120722.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/markus-schulz/markus-schulz-escape-cd-1700864
CD,EDM,Caterina Barbieri - BORN AGAIN IN THE VOLTAGE CD,$18.99,"https://merchbar.imgix.net/product/cdified/upc/60/793447546025.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/caterina-barbieri/caterina-barbieri-born-again-in-the-voltage-cd
CD,EDM,Roberto Cacciapaglia - DIAPASONPIANO SOLO CD,$35.99,"https://merchbar.imgix.net/product/4/1616/40213132/OTJ_Z6zzab67616d0000b273887d0e660fb3e64b75ac81bf?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/roberto-cacciapaglia/roberto-cacciapaglia-diapasonpiano-solo-cd
CD,EDM,Savant - Alchemist (Limited Edition 2-CD),$15.00,"https://merchbar.imgix.net/product/85/6992/1632432193645/B0eEPzHwSavant_-_Alchemist.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/savant/savant-alchemist-limited-edition-2-cd
CD,EDM,Flying Lotus - FLAMAGRA CD,$18.99,"https://merchbar.imgix.net/product/cdified/upc/91/801061029128.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/flying-lotus/flying-lotus-flamagra-cd
CD,EDM,Roberto Cacciapaglia - DIAPASON CD,$35.99,"https://merchbar.imgix.net/product/cdified/upc/21/3615936021783.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/roberto-cacciapaglia/roberto-cacciapaglia-diapason-cd
CD,EDM,Clannad - NADUR CD,$17.99,"https://merchbar.imgix.net/product/4/1616/21282744/5019396247123.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/clannad/clannad-nadur-cd
CD,EDM,Real Life - LIFETIME CD,$18.99,"https://merchbar.imgix.net/product/cdified/upc/71/715187727120.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/real-life/real-life-lifetime-cd
CD,EDM,Paris Hilton - PARIS CD,$14.49,"https://merchbar.imgix.net/product/cdified/upc/38/093624413820.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/dance-electronic-edm/paris-hilton/paris-hilton-paris-cd
CD,Hard Rock,Five Finger Death Punch - Autographed AfterLife CD (PRESALE 08/19/22),$25.98,"https://merchbar.imgix.net/product/78/5337/7030982967407/Ywzbsc7offdpsignedcd.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/five-finger-death-punch/five-finger-death-punch-autographed-afterlife-cd-presale-08-19-22
CD,Hard Rock,HIM - LOWDOWN UNAUTHORIZED CD,$8.99,"https://merchbar.imgix.net/product/cdified/upc/64/823564606422.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/him/him-lowdown-unauthorized-cd
CD,Hard Rock,I Prevail - True Power CD + Signed Postcard,$13.59,"https://merchbar.imgix.net/product/174/7292/7707746631854/X9CR5Ot0IPCDSIGNEDPOSTCARD.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/i-prevail/i-prevail-true-power-cd-signed-postcard
CD,Hard Rock,Tommy Lee - ANDRO (SIGNED) (LIMITED) CD,$17.99,"https://merchbar.imgix.net/product/4/1616/40522623/ONtAw7zQ3828100-2573020.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/tommy-lee/tommy-lee-andro-signed-limited-cd
CD,Hard Rock,Ozzy Osbourne - Patient Number 9 Ltd. Edition Patient Number 9 Comic Book w/CD in Mini-Jacket,$19.98,"https://merchbar.imgix.net/product/43/2895/y4cdoz025/PnS0jRj6Y4CDOZ025A.JPG?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/ozzy-osbourne/ozzy-osbourne-patient-number-9-ltd-edition-patient-number-9-comic-book-w-cd-in-mini-jacket
CD,Hard Rock,The Garden - MIRROR MIGHT STEAL YOUR CHARM CD,$13.99,"https://merchbar.imgix.net/product/cdified/upc/02/045778760220.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/garden/garden-mirror-might-steal-your-charm-cd
CD,Hard Rock,Lacuna Coil - Comalies XX Exclusive Yellow 2LP + 2CD (Vinyl),$50.00,"https://merchbar.imgix.net/product/30/8214/7725103153283/TSkQ53YXlac0068.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/lacuna-coil/lacuna-coil-comalies-xx-exclusive-yellow-2lp-2cd-vinyl
CD,Hard Rock,Five Finger Death Punch - AFTERLIFE CD,$13.99,"https://merchbar.imgix.net/product/4/1616/42674634/R1Thu7_I4095029-2833873.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/five-finger-death-punch/five-finger-death-punch-afterlife-cd-2388718
CD,Hard Rock,Deftones - KOI NO YOKAN CD,$11.49,"https://merchbar.imgix.net/product/cdified/upc/70/93624947707.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/deftones/deftones-koi-no-yokan-cd-2201014
CD,Hard Rock,Deftones - DIAMOND EYES CD,$10.99,"https://merchbar.imgix.net/product/cdified/upc/48/093624984801.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/deftones/deftones-diamond-eyes-cd-758476
CD,Hard Rock,Deftones - AROUND THE FUR CD,$10.99,"https://merchbar.imgix.net/product/cdified/upc/10/093624681021.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/deftones/deftones-around-the-fur-cd
CD,Hard Rock,Palaye Royale - 'Boom Boom Room (Side B)' CD Digipak,$9.99,"https://merchbar.imgix.net/product/32/3504/1453123731518/GYdnTfNPPALAYE_ROYALE_-_BOOM_BOOM_ROOM_SIDE_B.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/palaye-royale/palaye-royale-boom-boom-room-side-b-cd-digipak
CD,Hard Rock,Bad Omens - 'Bad Omens' CD Digipak,$10.00,"https://merchbar.imgix.net/product/32/3504/7868448840/dKbxoXfgBAD_OMENS_SELF_TITLED_1425.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/bad-omens/bad-omens-bad-omens-cd-digipak
CD,Hard Rock,The HU - Gereg Deluxe CD,$15.00,"https://merchbar.imgix.net/product/78/5337/4457516073071/AMT0EzEPGeregDeluxeCD.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/the-hu/the-hu-e7lg-the-hu-gereg-deluxe-cd-presale-7-10-20
CD,Hard Rock,Death - FOR THE WHOLE WORLD TO SEE CD,$20.49,"https://merchbar.imgix.net/product/cdified/upc/87/781484038726.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/death-hard-rock-9670/death-for-the-whole-world-to-see-cd
CD,Hard Rock,Pierce The Veil - Collide with the Sky CD,$10.00,"https://merchbar.imgix.net/product/213/9173/5715777388699/BdJltYYZcollide_with_the_sky.png?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/pierce-the-veil/pierce-the-veil-collide-with-the-sky-cd-1700264
CD,Hard Rock,Bad Omens - 'Finding God Before God Finds Me' CD Digipak,$10.00,"https://merchbar.imgix.net/product/32/3504/2221871202366/GlXiRZ52BAD_OMENS_-_FINDING_GOD_BEFORE_GOD_FINDS_ME.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/bad-omens/bad-omens-finding-god-before-god-finds-you-cd-digipak
CD,Hard Rock,"Infant Annihilator - ""The Elysian Grandeval Galeriarch"" CD",$11.99,"https://merchbar.imgix.net/product/222/8349/4675558015036/T3mqyLuB2e6bb46670dacf2cf6e86a9beb9e8719.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/infant-annihilator/infant-annihilator-the-elysian-grandeval-galeriarch-cd
CD,Hard Rock,Mötley Crüe - Too Fast For Love (2021 - Remaster) CD,$14.49,"https://merchbar.imgix.net/product/crop/1616/2389581/K670EI-1660497612-500x500-4096674-2844667.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/motley-crue/m-tley-cr-e-too-fast-for-love-cd-2389581
CD,Hard Rock,Sabaton - War To End All Wars CD,$16.49,"https://merchbar.imgix.net/product/337/9912/aen-cd9631000/bc7N6FbrAEN_CD9631000.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/sabaton/sabaton-war-to-end-all-wars-cd-2385679
CD,Hard Rock,Black Stone Cherry - LIVE FROM THE ROYAL ALBERT HALL... Y'ALL! CD,$13.49,"https://merchbar.imgix.net/product/4/1616/42567134/M-rf1yug4078683-2809259.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/black-stone-cherry/black-stone-cherry-live-from-the-royal-albert-hall-y-all-cd
CD,Hard Rock,Bad Omens - DEATH OF PEACE OF MIND CD,$14.49,"https://merchbar.imgix.net/product/crop/1616/2256154/QYHRLS-1638056144-1000x1000-1638056138-4033263-2767082.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/bad-omens/bad-omens-death-of-peace-of-mind-cd
CD,Hard Rock,Rob Zombie - LUNAR INJECTION KOOL AID ECLIPSE CONSPIRACY CD,$10.99,"https://merchbar.imgix.net/product/cdified/upc/45/727361574529.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/rob-zombie/rob-zombie-lunar-injection-kool-aid-eclipse-conspiracy-cd
CD,Hard Rock,Black Veil Brides - 'Re-Stitch These Wounds' Deluxe CD,$12.00,"https://merchbar.imgix.net/product/190/3504/4608022708286/b32iRomWBVB-CD.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/black-veil-brides/black-veil-brides-re-stitch-these-wounds-deluxe-cd
CD,Hard Rock,Black Label Society - LIVE AT DYNAMO OPEN AIR 1997 CD,$17.99,"https://merchbar.imgix.net/product/4/1616/39038227/OvQsqsV33668558-2480696.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/black-label-society/black-label-society-live-at-dynamo-open-air-1997-cd
CD,Hard Rock,HIM - RAZORBLADE ROMANCE CD,$18.49,"https://merchbar.imgix.net/product/cdified/upc/52/654436035220.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/him/him-razorblade-romance-cd-777627
CD,Hard Rock,Deftones - SATURDAY NIGHT WRIST CD,$10.99,"https://merchbar.imgix.net/product/cdified/upc/39/093624323921.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/deftones/deftones-saturday-night-wrist-cd-758883
CD,Hard Rock,Five Finger Death Punch - AMERICAN CAPITALIST CD,$14.49,"https://merchbar.imgix.net/product/cdified/upc/04/813985010489.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/five-finger-death-punch/five-finger-death-punch-american-capitalist-cd-757339
CD,Hard Rock,BABYMETAL - CD Album CD,$12.99,"https://merchbar.imgix.net/product/65/3827/26241/26241.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/babymetal/babymetal-cd-cd
CD,Hard Rock,Palaye Royale - 'Boom Boom Room' CD Digipak,$9.99,"https://merchbar.imgix.net/product/32/3504/7870425864/Utcx3eq2PALAYE_ROYALE_-_BOOM_BOOM_ROOM_SIDE_A_1425.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/palaye-royale/palaye-royale-boom-boom-room-cd-digipak
CD,Hard Rock,Testament - TITANS OF CREATION - VIDEO ALBUM CD,$27.49,"https://merchbar.imgix.net/product/4/1616/42846185/VsLr9-_d4116780-2864925.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/testament/testament-titans-of-creation-video-album-cd
CD,Hard Rock,Ocean Grove - Flip Phone Fantasy 12” Vinyl (Opaque Red) + Flip Phone Fantasy Signed CD Slick,$27.22,"https://merchbar.imgix.net/product/99/6975/6627786326088/CduVetoHFlipPhoneFantasy_OpaqueRed_SignedBooklet.png?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/ocean-grove/2407693
CD,Hard Rock,Soil - PLAY IT FORWARD CD,$15.49,"https://merchbar.imgix.net/product/4/1616/42767121/A3myMOah4107236-2845643.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/soil/soil-play-it-forward-cd
CD,Hard Rock,Soulfly - TOTEM CD,$14.49,"https://merchbar.imgix.net/product/4/1616/42670087/JWDiOQ_Z4094405-2828825.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/soulfly/soulfly-totem-cd-2388686
CD,Hard Rock,Unwritten Law - HUM CD,$15.49,"https://merchbar.imgix.net/product/4/1616/42711421/FlhNzGUp4099314-2836544.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/unwritten-law/unwritten-law-hum-cd
CD,Hard Rock,Michael Schenker Group - HEAVY HITTERS CD,$15.49,"https://merchbar.imgix.net/product/337/9912/aen-cd6259128/PuswbBAwAEN_CD6259128.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/michael-schenker-group/michael-schenker-group-heavy-hitters-cd
CD,Hard Rock,Cosmic Psychos - Cum The Raw Prawn CD,$10.22,"https://merchbar.imgix.net/product/0/7292/1436062482509/Qv2iILi8CumTheRawPrawnCD_1500x1500_53145628-8158-4449-9066-ff8deb8498bd.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/cosmic-psychos/cosmic-psychos-cum-the-raw-prawn-cd-1501894
CD,Hard Rock,The Garden - HAHA CD,$13.99,"https://merchbar.imgix.net/product/cdified/upc/34/045778743421.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/garden/garden-haha-cd
CD,Hard Rock,Bullet For My Valentine - Deluxe Edition Digipack CD Deluxe CD,$15.99,"https://merchbar.imgix.net/product/65/10191/94723/T6SNDYT-94723-d798f1849ff01c65a70c164ab0fbc520.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/bullet-for-my-valentine/bullet-for-my-valentine-deluxe-edition-deluxe-cd
CD,Hard Rock,Bad Omens - The Death Of Peace Of Mind CD Digipack,$17.00,"https://merchbar.imgix.net/product/99/6975/6595256713288/W9b1jQEdzgY7tyZA.png?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/bad-omens/bad-omens-the-death-of-peace-of-mind-cd-digipack
CD,Hard Rock,Asking Alexandria - See What's On The Inside Signed CD,$25.00,"https://merchbar.imgix.net/product/78/5337/6732960563311/bI_pgh8Limage_111.png?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/asking-alexandria/asking-alexandria-bnm-asking-alexandria-see-what-s-on-the-inside-signed-cd-presale-10-01-2021
CD,Hard Rock,The Pretty Reckless - Death By Rock And Roll CD,$10.00,"https://merchbar.imgix.net/product/213/9173/5781896921243/SeMu1YtQTPR_CD.png?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/the-pretty-reckless/the-pretty-reckless-death-by-rock-and-roll-cd
CD,Hard Rock,Ozzy Osbourne - Blizzard Of Ozz / Diary Of A Madman - 30th Anniversary CD Box Set,$169.97,"https://merchbar.imgix.net/product/43/2895/y4cdoz003/Y4CDOZ003.JPG?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/ozzy-osbourne/ozzy-osbourne-blizzard-of-ozz-diary-of-a-madman-30th-anniversary-cd
CD,Hard Rock,Gogol Bordello - SOLIDARITINE Digipak CD,$12.00,"https://merchbar.imgix.net/product/65/11326/99848/c46n0sp199848-163bcba8fa8062f50ef8b6c061055292.png?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/gogol-bordello/gogol-bordello-solidaritine-digipak-cd-cd
CD,Hard Rock,Born Of Osiris - Angel or Alien CD (Deluxe Trifold Wallet w/ 20 page lyric booklet),$12.00,"https://merchbar.imgix.net/product/190/3504/6581847261246/Nqzh__ogBOO-AOA-CD-TRIFOLD-WALLET-CLOSED.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/born-of-osiris/born-of-osiris-angel-or-alien-cd-deluxe-trifold-wallet-w-20-page-lyric-booklet
CD,Hard Rock,Ne Obliviscaris - Urn CD,$13.59,"https://merchbar.imgix.net/product/0/7292/8628025733/eHO2KcixCD_Digipack-_URN_Ne_Obliviscaris_1.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/ne-obliviscaris/ne-obliviscaris-urn-cd-1505301
CD,Hard Rock,"Amon Amarth - ""Twilight Of The Thunder God"" CD",$11.99,"https://merchbar.imgix.net/product/222/8349/4676053565500/N_CI3Taeccd3cdeed5.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/amon-amarth/amon-amarth-twilight-of-the-thunder-god-cd-1718576
CD,Hard Rock,"Dyscarnate - ""With All Their Might"" CD",$12.00,"https://merchbar.imgix.net/product/222/8349/4676875550780/e_IKF8w92f8705837139890f4b25db10fa75c7de.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/hard-rock-metal/dyscarnate/dyscarnate-with-all-their-might-cd-1726058
CD,Jazz/Blues,Andrew Duhon - CD - Emerald Blue,$15.00,"https://merchbar.imgix.net/product/196/8001/6843008090221/POIea3vUScreenShot2022-07-06at2.45.06PM_d55a91cb-0382-4014-a9fd-ae24f389194a.png?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/jazz-blues/andrew-duhon/andrew-duhon-cd-emerald-blue
CD,Jazz/Blues,Cory Henry - The Revival CD,$20.00,"https://merchbar.imgix.net/product/43/9443/xzcdch001/ebYeWGqVXZCDCH001.JPG?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/jazz-blues/cory-henry/the-revival-cory-henry-cd
CD,Jazz/Blues,Dexter Gordon - 12 CLASSIC ALBUMS: 1947-1962 CD,$21.99,"https://merchbar.imgix.net/product/cdified/upc/91/823564659121.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/jazz-blues/dexter-gordon/dexter-gordon-12-classic-albums-1947-1962-cd
CD,Jazz/Blues,Butterfield Blues Band - LIVE (AT THE TROUBADOUR 1970) (2CD) CD,$18.99,"https://merchbar.imgix.net/product/cdified/upc/14/664140601420.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/jazz-blues/butterfield-blues-band/butterfield-blues-band-live-at-the-troubadour-1970-2cd-cd
CD,Jazz/Blues,Robbie Williams - CD - Greatest Hits,$11.94,"https://merchbar.imgix.net/product/194/7952/7708224323842/E6stuKCS0602557210767.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/jazz-blues/robbie-williams/robbie-williams-cd-greatest-hits
CD,Jazz/Blues,Ray Charles - MESSAGE FROM THE PEOPLE CD,$15.49,"https://merchbar.imgix.net/product/4/1616/42591290/dJPdi2c94082865-2818808.jpg?quality=60&auto=compress,format&w=390&h=390",https://www.merchbar.com/jazz-blues/ray-charles/ray-charles-message-from-the-people-cd
